Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,Installations Quantity Total
3856,62,2,2,0,2,2,1,1,0,1,1,1,0,0,0,0,0,75
3857,30,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,34
3858,217,4,4,1,6,6,4,2,2,0,1,1,0,0,2,0,0,250
3859,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
3860,137,2,1,2,2,2,0,3,1,0,0,1,1,3,1,1,0,157
3862,151,0,0,0,5,1,1,0,1,1,0,1,0,0,0,0,0,161
3864,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3865,26,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,29
3869,102,14,5,1,0,0,1,1,0,1,1,0,1,1,1,4,0,133
3870,93,1,3,1,1,5,2,0,0,2,0,1,1,0,0,0,0,110
3871,186,1,0,1,10,2,2,2,2,1,1,1,0,0,0,1,0,210
3873,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30
3874,63,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,69
3875,554,2,4,9,4,8,12,4,9,3,6,3,3,5,4,3,1,634
3878,48,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,53
3880,238,6,3,2,2,7,8,2,6,1,5,3,2,3,4,1,3,296
3882,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,66
3885,101,0,0,2,0,2,0,0,0,0,0,2,2,0,0,3,0,112
3886,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36
3887,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
3888,324,2,0,1,0,0,0,2,1,0,0,0,2,0,2,0,0,334
3889,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3890,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28
3892,102,2,6,0,1,7,2,0,0,1,0,0,0,0,1,0,0,122
3893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3895,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3896,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3898,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3902,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
3903,49,0,0,0,0,32,0,0,1,1,0,0,0,0,0,0,0,83
3904,146,0,1,1,1,1,1,0,0,2,0,1,2,1,0,2,1,160
3909,789,2,1,5,1,16,2,2,2,6,1,1,1,1,0,4,1,835
3910,29,1,0,2,1,1,2,0,2,0,2,0,0,0,2,0,0,42
3911,84,0,0,0,0,1,0,1,1,1,2,0,0,0,0,1,0,91
3912,36,0,0,0,0,0,0,0,0,4,0,0,0,3,1,3,0,47
3913,16,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,23
3915,25,0,0,0,1,2,1,6,0,0,1,2,0,1,0,0,1,40
3916,35,0,0,0,0,0,0,0,0,3,1,0,1,2,2,1,0,45
3918,18,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,24
3919,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3922,"1,056",7,2,4,7,6,2,4,1,2,6,7,4,8,6,13,8,"1,143"
3923,77,0,1,0,1,0,0,0,0,0,0,0,0,0,3,7,0,89
3925,383,2,0,2,1,2,3,3,5,2,1,0,0,1,4,9,0,418
3926,43,2,0,1,0,0,1,1,3,1,3,2,0,0,0,1,0,58
3927,14,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
3928,13,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,17
3929,34,0,1,0,1,2,0,1,0,1,1,2,0,0,0,0,0,43
3930,29,1,2,0,2,0,0,3,1,0,1,0,1,0,1,1,0,42
3931,58,0,0,0,0,10,12,2,1,2,4,13,16,9,5,1,1,134
3933,9,0,2,0,0,0,0,5,3,4,1,0,0,0,0,0,0,24
3934,27,0,3,1,0,0,1,2,2,1,1,0,0,0,2,1,0,41
3936,45,0,0,0,0,2,0,2,4,1,2,0,0,2,1,1,0,60
3937,41,1,0,0,1,1,0,0,0,0,3,1,1,0,0,0,0,49
3938,10,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,14
3939,42,0,2,0,0,3,0,0,1,2,1,1,2,3,0,0,0,57
3940,7,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,13
3941,52,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,58
3942,19,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,22
3943,7,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,13
3944,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
3945,52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,54
3946,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18
3950,239,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,245
3951,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
3953,447,0,0,1,1,1,1,1,1,0,1,1,1,5,2,0,1,464
3954,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3956,357,2,0,4,1,4,2,2,2,2,0,1,4,0,1,2,0,384
3957,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36
3958,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
3959,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,92
3960,181,2,1,0,0,2,0,1,0,0,4,2,2,0,2,0,1,198
3962,73,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,77
3964,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3965,33,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,40
3966,47,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50
3967,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3971,269,1,0,2,4,2,6,0,2,2,0,1,2,1,0,2,2,296
3975,8,0,0,1,0,0,6,4,13,18,18,21,9,2,6,6,6,118
3976,33,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35
3977,128,0,1,1,2,2,2,2,0,0,4,2,1,8,3,3,2,161
3978,10,0,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,17
3979,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3980,56,0,0,0,0,0,0,0,1,0,0,2,0,2,6,6,0,73
3981,106,1,0,1,1,0,0,2,0,3,3,2,3,0,0,0,0,122
3984,271,4,1,3,4,1,0,0,3,3,4,0,1,3,3,6,3,310
3987,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
3988,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53
3990,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
3991,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
3992,77,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,84
3995,766,4,4,4,2,8,2,4,3,4,4,6,7,0,4,4,1,827
3996,430,1,2,0,3,0,0,3,4,2,2,2,3,0,5,0,0,457
4000,57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,59
4001,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4005,47,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50
4006,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
4007,59,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,64
4008,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4010,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10
4011,105,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,113
4012,191,1,2,1,2,1,2,0,0,2,2,1,2,1,1,1,0,210
4013,46,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,50
4014,291,1,3,0,3,1,2,6,3,2,36,1,0,2,0,0,0,351
4017,525,1,0,1,2,4,3,1,2,3,2,6,7,5,2,4,2,570
4018,130,2,1,0,1,0,0,0,0,1,4,0,1,0,0,0,0,140
4019,232,1,2,0,0,1,0,2,2,1,0,0,0,1,1,1,0,244
4020,379,4,8,5,3,6,7,2,2,7,6,6,4,3,3,4,2,451
4021,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
4022,264,0,0,0,0,0,0,1,2,3,2,8,0,1,1,1,1,284
4030,88,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,93
4031,89,2,0,0,0,1,0,1,0,3,0,1,1,1,0,0,0,99
4032,131,1,0,0,1,0,0,1,1,1,0,1,1,2,1,1,0,142
4034,849,4,2,0,3,2,2,3,5,0,0,1,1,3,1,0,2,878
4035,499,5,5,3,4,2,2,5,4,1,3,5,1,1,6,1,1,548
4036,136,0,1,5,0,6,0,1,0,1,1,1,1,0,0,1,0,154
4037,171,0,1,0,0,0,2,1,0,2,0,1,1,0,0,0,0,179
4051,201,0,2,1,2,0,0,6,3,1,2,1,1,1,1,0,0,222
4053,639,3,3,2,4,5,5,5,7,3,2,0,4,3,3,2,0,690
4054,143,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,149
4055,408,4,12,7,4,7,6,2,2,0,2,1,1,2,2,3,5,468
4059,62,0,0,1,0,0,0,1,2,1,1,0,0,0,1,0,0,69
4060,102,1,1,1,0,0,0,2,0,1,1,1,0,1,0,0,0,111
4061,279,2,0,0,0,1,2,1,1,1,3,0,1,1,2,0,0,294
4064,48,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,52
4065,81,0,0,0,0,1,2,1,0,0,0,1,1,0,1,0,0,88
4066,59,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,64
4067,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,62
4068,194,0,4,1,1,2,2,0,2,0,3,0,0,0,1,0,0,210
4069,583,2,5,5,2,2,2,1,6,2,0,4,5,5,2,4,0,630
4070,380,1,4,2,4,3,1,3,1,1,1,0,0,2,5,2,0,410
4073,95,0,0,0,3,2,0,0,0,1,2,0,0,0,0,0,0,103
4074,294,1,2,1,2,1,4,3,2,1,1,0,2,3,1,1,0,319
4075,257,13,7,11,1,2,3,0,0,0,0,1,3,2,2,0,0,302
4076,80,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,86
4077,677,2,1,1,2,2,1,2,1,0,1,0,1,2,21,0,0,714
4078,300,1,0,0,2,1,0,0,2,0,0,2,0,1,1,1,0,311
4101,97,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,105
4102,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
4103,161,3,0,1,0,0,2,0,1,1,0,1,0,0,0,1,0,171
4104,88,0,0,1,1,1,2,0,0,1,2,3,0,0,0,2,0,101
4105,131,0,0,8,2,1,1,2,0,0,2,2,2,5,1,0,2,159
4106,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
4107,83,0,3,1,1,2,0,1,2,0,3,1,0,0,2,0,0,99
4108,148,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,153
4109,575,3,11,7,13,20,4,8,2,4,4,0,0,1,2,1,0,655
4110,220,1,5,1,3,7,8,8,5,9,9,10,4,4,4,3,1,302
4111,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
4112,143,1,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,151
4113,575,2,2,1,0,1,0,2,5,1,2,3,1,1,5,2,3,606
4114,207,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,214
4115,277,2,1,1,0,2,0,0,0,3,0,0,0,0,1,0,0,287
4116,940,0,1,1,0,2,0,0,1,3,0,1,2,0,0,0,1,952
4117,13,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,19
4118,486,2,6,1,3,1,0,2,0,0,3,4,2,2,2,0,0,514
4119,212,0,1,0,1,0,1,1,0,0,0,6,0,0,1,0,4,227
4120,50,0,1,0,0,1,1,0,0,2,0,0,1,0,0,0,1,57
4121,280,1,1,1,3,1,1,9,1,2,2,2,1,2,2,2,2,313
4122,660,2,1,3,3,3,8,4,5,1,4,2,1,1,1,4,1,704
4123,232,6,3,7,2,6,3,14,5,7,5,6,3,3,3,4,1,310
4124,453,8,8,9,7,7,10,8,5,11,7,10,3,6,4,0,1,557
4125,265,23,19,13,8,9,2,6,8,3,6,4,3,1,6,7,0,383
4127,342,4,7,1,0,0,0,0,0,2,0,0,1,1,3,1,0,362
4128,190,0,1,1,0,2,1,1,0,1,0,0,1,3,3,1,0,205
4129,141,1,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,148
4130,151,0,0,3,1,1,0,0,1,0,1,1,1,0,1,1,0,162
4131,213,6,19,22,0,2,3,4,0,0,2,2,0,0,4,0,0,277
4132,"2,418",0,0,0,0,1,1,0,1,5,3,0,2,2,1,1,0,"2,435"
4133,388,7,12,5,4,3,11,6,5,5,1,5,1,4,1,1,1,460
4151,103,1,0,0,0,0,1,5,0,0,0,2,1,2,0,0,1,116
4152,732,3,3,0,4,2,5,5,7,3,3,1,1,1,5,2,1,778
4153,90,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,93
4154,205,0,0,0,2,3,0,0,0,0,0,1,0,1,1,0,0,213
4155,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22
4156,65,0,2,0,0,0,0,0,1,1,0,0,1,1,1,0,0,72
4157,196,0,0,0,0,2,2,1,0,0,1,0,1,0,0,1,0,204
4158,52,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,59
4159,221,0,2,1,0,1,2,1,0,0,1,1,3,1,1,0,1,236
4160,282,0,5,2,2,1,0,3,4,0,0,0,0,3,2,1,0,305
4161,149,0,0,0,0,1,1,0,1,0,2,2,0,0,1,0,0,157
4163,180,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,186
4164,333,2,3,2,0,2,3,2,2,0,0,2,0,1,1,0,0,353
4165,658,3,1,5,8,4,2,0,3,2,1,2,1,2,1,2,2,697
4169,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42
4170,272,3,6,6,0,1,2,3,3,3,4,3,1,2,3,2,3,317
4171,111,1,1,1,1,0,1,1,0,0,2,2,1,0,0,0,0,122
4172,66,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,70
4173,133,0,21,17,0,2,0,2,1,0,1,1,0,0,1,1,0,180
4174,100,2,3,5,1,0,0,0,0,0,0,0,0,0,2,1,0,114
4178,364,4,9,10,2,1,1,3,1,0,3,9,1,5,0,1,0,414
4179,313,3,1,4,0,2,3,2,1,0,1,1,0,0,1,1,1,334
4183,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
4184,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75
4205,59,0,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,72
4207,"1,850",4,11,9,8,14,10,16,8,11,15,10,2,3,6,4,6,"1,987"
4208,529,2,5,13,7,13,8,7,7,4,5,4,5,2,2,1,2,616
4209,"1,455",11,16,16,8,19,6,23,25,9,25,17,7,2,12,16,8,"1,675"
4210,368,2,3,4,7,4,5,13,6,7,6,0,1,0,2,5,1,434
4211,764,7,4,1,2,7,4,4,4,2,0,5,3,4,1,1,1,814
4212,361,5,8,1,8,6,5,9,6,5,5,6,3,4,3,2,0,437
4213,359,2,1,0,2,1,4,6,1,2,3,2,1,0,3,2,1,390
4214,400,4,9,2,0,6,5,4,4,2,6,9,6,6,5,3,1,472
4215,307,5,3,0,0,0,0,0,4,2,2,1,0,0,3,1,1,329
4216,390,2,2,2,3,0,9,5,0,3,1,2,0,3,4,2,0,428
4217,220,2,6,0,3,2,2,1,2,1,3,4,1,2,1,0,1,251
4218,253,1,3,0,0,2,1,1,2,0,0,0,1,2,3,0,0,269
4220,257,0,0,2,2,1,2,2,2,1,1,0,0,0,1,2,0,273
4221,221,1,0,1,0,4,1,2,2,5,3,0,1,1,2,1,0,245
4223,152,0,1,1,3,0,0,3,2,1,0,2,0,0,0,0,0,165
4224,35,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,38
4225,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39
4226,384,1,3,1,0,0,1,6,2,1,1,3,1,0,2,0,0,406
4227,212,1,0,3,0,0,2,0,3,1,1,0,0,0,2,1,1,227
4228,93,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,99
4230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4270,79,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,84
4271,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47
4272,96,0,0,0,2,0,1,0,1,2,1,3,3,0,0,0,0,109
4275,55,0,1,1,0,0,0,1,2,0,0,2,1,0,0,0,0,63
4280,518,6,9,5,3,13,4,10,6,2,3,5,0,1,3,1,1,590
4285,499,0,4,10,3,7,0,2,0,0,1,1,0,2,0,0,0,529
4287,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4300,"1,990",6,24,13,15,21,19,22,19,21,10,16,13,11,13,8,3,"2,224"
4301,"1,197",2,7,1,4,8,8,26,15,2,0,22,26,15,9,0,0,"1,342"
4303,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31
4304,243,0,0,2,0,0,0,2,1,2,2,0,0,2,0,0,0,254
4305,"1,527",5,10,5,0,10,6,7,3,5,4,1,0,0,5,3,0,"1,591"
4306,"1,088",10,22,11,16,21,14,17,12,19,15,14,5,4,10,5,0,"1,283"
4307,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
4309,62,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,69
4310,129,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,1,136
4311,240,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,246
4312,30,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,37
4313,16,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,19
4340,67,1,1,1,0,1,0,1,0,0,1,1,2,1,0,0,0,77
4341,467,7,5,11,1,1,2,2,1,1,1,1,2,1,2,4,0,509
4342,48,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,52
4343,241,2,0,2,1,4,0,0,0,0,0,1,1,1,5,5,0,263
4344,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
4346,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
4347,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34
4350,"1,862",2,10,14,15,15,5,5,2,1,1,0,0,3,4,1,0,"1,940"
4352,826,2,1,6,8,2,2,5,6,4,4,2,1,0,0,2,0,871
4353,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4354,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4355,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
4356,77,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,80
4357,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
4358,44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,46
4359,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
4360,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4361,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
4362,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42
4363,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4370,237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,238
4371,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4372,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4373,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4374,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4376,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4377,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
4378,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4380,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
4381,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4382,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4383,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4385,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4387,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
4388,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4390,58,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,60
4400,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32
4401,69,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,73
4402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4403,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4404,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4405,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
4406,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4408,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4410,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4411,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4412,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4413,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629
4415,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
4416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4418,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4419,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4420,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4421,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
4422,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4425,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4427,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
4428,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4454,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
4455,61,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,63
4462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4465,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
4467,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4468,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4470,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4478,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4482,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4486,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4487,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500,"1,165",2,2,0,0,3,0,6,1,1,0,1,2,3,1,5,2,"1,194"
4501,156,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,159
4502,152,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1,159
4503,895,5,1,5,5,10,6,2,5,5,3,2,3,2,2,13,4,968
4504,461,1,1,1,1,1,1,1,2,2,0,2,0,2,1,2,0,479
4505,671,7,11,11,12,15,15,10,4,5,11,8,3,1,2,4,3,793
4506,498,1,4,25,5,4,0,14,4,5,3,6,2,1,52,2,2,628
4507,465,18,17,3,8,5,12,9,10,6,4,16,7,2,1,0,1,584
4508,269,0,0,0,0,1,0,0,1,3,1,1,0,1,1,1,0,279
4509,633,15,13,2,4,6,3,3,3,1,4,5,1,1,7,1,1,703
4510,"1,186",10,21,5,18,18,22,28,22,18,15,12,7,9,12,7,7,"1,417"
4511,227,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,233
4512,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45
4514,131,0,0,0,2,2,0,0,1,0,0,0,1,2,0,1,0,140
4515,55,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,57
4516,85,0,1,2,0,0,0,4,1,1,0,1,0,0,0,1,0,96
4517,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
4518,149,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,151
4519,288,2,0,0,2,3,0,3,0,0,0,0,0,1,0,0,0,299
4520,228,1,1,1,1,3,2,2,0,2,0,0,0,3,0,2,0,246
4521,97,2,1,2,1,0,1,3,0,1,2,2,0,1,0,1,0,114
4550,61,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,65
4551,"1,807",13,21,19,19,25,28,25,13,14,27,40,11,8,18,13,8,"2,109"
4552,209,4,1,0,1,2,0,2,1,1,3,0,0,0,0,1,0,225
4553,235,8,17,21,2,14,10,4,8,7,8,5,5,5,3,2,3,357
4554,43,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,46
4555,119,0,1,0,1,0,2,0,0,1,1,0,0,0,0,2,1,128
4556,"1,080",4,6,2,4,3,3,5,3,3,1,5,1,1,6,2,3,"1,132"
4557,366,1,0,0,2,3,2,1,2,1,1,2,0,0,0,3,0,384
4558,313,0,1,0,4,2,0,3,0,0,1,0,0,0,0,1,1,326
4559,142,2,3,0,1,1,1,0,0,0,0,0,0,0,2,2,0,154
4560,749,1,3,3,2,0,3,3,3,1,1,3,1,4,1,3,0,781
4561,147,1,4,0,0,1,0,1,1,1,1,1,0,0,0,0,0,158
4562,175,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,180
4563,233,8,8,9,5,1,2,0,6,2,6,3,4,0,1,0,0,288
