Small Unit Installation Postcode,Previous Years (2001-2012) - Installations Quantity,Jan 2013 - Installations Quantity,Feb 2013 - Installations Quantity,Mar 2013 - Installations Quantity,Apr 2013 - Installations Quantity,May 2013 - Installations Quantity,Jun 2013 - Installations Quantity,Jul 2013 - Installations Quantity,Aug 2013 - Installations Quantity,Sep 2013 - Installations Quantity,Oct 2013 - Installations Quantity,Nov 2013 - Installations Quantity,Dec 2013 - Installations Quantity,Jan 2014 - Installations Quantity,Feb 2014 - Installations Quantity,Mar 2014 - Installations Quantity,Apr 2014 - Installations Quantity,May 2014 - Installations Quantity,Jun 2014 - Installations Quantity,Jul 2014 - Installations Quantity,Aug 2014 - Installations Quantity,Sep 2014 - Installations Quantity,Oct 2014 - Installations Quantity,Nov 2014 - Installations Quantity,Dec 2014 - Installations Quantity,Installations Quantity Total
5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5061,98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,103
5062,261,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,272
5063,122,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,128
5064,178,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,184
5065,102,0,0,1,1,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,2,113
5066,219,0,1,1,0,1,1,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,2,232
5067,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,94
5068,141,1,1,1,1,0,0,0,1,2,1,0,0,0,1,0,0,1,1,1,0,0,2,0,1,156
5069,102,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,109
5070,114,0,2,2,0,0,2,0,2,1,1,1,1,1,0,1,1,0,6,1,0,0,0,0,0,136
5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5072,192,1,3,3,0,0,0,1,1,3,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,210
5073,202,2,0,0,2,1,0,0,0,1,0,0,2,1,3,0,1,1,1,0,1,0,1,0,1,220
5074,154,2,1,2,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,169
5075,129,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,134
5076,143,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,151
5080,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5081,110,0,1,1,1,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,122
5082,161,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,169
5083,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74
5084,95,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100
5085,231,6,3,5,4,5,3,5,2,4,6,2,6,4,0,4,3,3,0,2,12,4,4,7,7,332
5086,319,3,0,2,2,2,2,1,1,0,1,3,0,0,1,0,0,2,1,1,11,1,1,3,0,357
5087,128,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,2,1,1,1,140
5088,47,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52
5089,110,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,118
5090,112,0,1,1,0,0,1,1,0,0,0,1,2,1,0,0,0,4,3,0,0,1,1,0,0,129
5091,154,0,1,0,1,0,0,0,0,2,0,1,0,0,2,0,0,1,1,0,0,0,1,1,0,165
5092,195,1,0,2,1,4,3,2,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,215
5093,145,0,1,1,1,2,4,0,1,2,0,1,0,0,1,0,0,0,0,1,0,1,1,0,2,164
5094,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
5095,"1,611",0,21,19,26,10,18,6,2,3,14,41,2,2,20,4,0,2,7,10,6,5,5,2,0,1836
5096,128,0,0,3,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,142
5097,185,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,195
5098,239,0,1,0,1,1,1,0,3,5,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,258
5100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
5107,141,0,1,0,0,2,0,1,0,0,2,0,1,2,1,0,1,0,2,6,6,5,6,0,3,180
5108,498,3,0,2,3,6,0,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,3,1,536
5109,274,2,1,1,0,1,0,0,1,0,0,0,0,1,4,0,0,1,1,0,1,2,2,0,1,293
