Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,Installations Quantity Total
2775,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53
2776,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
2777,422,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,427
2778,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
2779,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,110
2780,173,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,175
2782,132,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,134
2783,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54
2784,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2785,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76
2786,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
2787,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121
2790,213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214
2791,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2792,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2793,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2794,159,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,162
2795,678,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,685
2797,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2798,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82
2799,72,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,75
2800,"1,010",2,2,1,12,4,1,2,1,2,0,2,4,0,0,0,0,"1,043"
2803,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2804,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111
2805,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2806,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2807,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2808,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2809,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2810,94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96
2817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2818,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
2820,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119
2821,138,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,141
2822,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2823,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49
2824,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
2825,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59
2827,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,150
2828,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2829,138,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,141
2830,"1,255",1,2,3,1,3,4,4,2,0,3,2,2,0,0,0,0,"1,282"
2831,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111
2832,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2833,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2834,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2835,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105
2836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2839,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2840,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105
2841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2842,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2843,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27
2844,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2845,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2846,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2847,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57
2848,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2849,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63
2850,638,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,643
2852,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85
2857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2865,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
2866,111,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,118
2867,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2868,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2869,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2870,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
2871,113,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,118
2873,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2874,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2875,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,29
2876,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2877,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
2878,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2879,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2880,157,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,162
2898,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2899,202,2,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,212
2900,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2902,444,1,1,1,0,0,1,2,1,0,0,1,0,0,0,0,0,452
2903,256,0,0,1,1,0,2,2,0,1,0,1,0,0,0,0,0,264
2904,342,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,346
2905,489,0,0,1,2,4,0,0,1,2,1,0,0,0,1,0,0,501
2906,163,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,166
2910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2911,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2912,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
2913,213,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,0,219
2914,489,0,0,1,1,2,3,1,0,0,0,0,1,1,2,1,0,502
2957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3001,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3002,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3003,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
3004,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3008,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3011,399,3,1,0,2,1,7,0,0,0,1,1,0,7,0,3,0,425
3012,864,1,8,24,18,7,8,0,11,0,7,8,18,1,4,1,5,985
3013,340,0,3,4,0,0,0,2,0,1,7,0,1,0,1,0,0,359
3015,536,0,9,10,5,5,2,0,7,10,4,0,9,0,3,0,0,600
3016,254,1,1,8,11,1,1,0,2,0,1,2,0,0,4,0,1,287
3018,404,0,8,1,4,5,10,10,5,3,0,7,0,5,0,2,0,464
3019,344,5,0,0,5,5,3,0,7,7,4,6,3,2,18,16,0,425
3020,"1,025",0,4,9,6,4,4,1,0,5,5,3,4,1,1,8,0,"1,080"
3021,712,0,25,1,3,21,15,4,0,3,2,5,6,2,3,3,0,805
3022,85,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,90
3023,"4,289",3,3,2,3,7,3,4,2,7,3,0,5,3,6,2,0,"4,342"
3024,"3,575",22,47,48,61,68,51,51,39,43,37,43,16,13,14,12,2,"4,142"
3025,274,5,1,4,0,0,3,1,0,2,0,1,1,1,0,0,0,293
3026,10,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,17
3027,"1,742",10,14,12,7,16,9,20,9,7,7,6,12,3,2,3,1,"1,880"
3028,366,0,6,4,1,1,15,0,0,6,2,3,3,0,1,0,0,408
3029,"12,707",62,139,137,130,139,122,135,143,105,92,103,49,44,68,50,11,"14,236"
3030,"13,608",91,116,129,135,141,131,124,149,121,128,130,87,80,64,65,19,"15,318"
3031,183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,184
3032,674,2,1,3,3,1,1,2,1,0,1,3,4,1,4,1,0,702
3033,406,2,5,3,3,3,2,2,2,1,6,1,3,0,0,1,0,440
3034,150,0,1,0,2,3,2,0,2,1,2,5,0,0,1,0,0,169
3036,51,0,0,0,0,1,0,1,1,0,0,0,4,0,0,1,0,59
3037,"1,898",6,5,3,7,7,9,7,7,5,7,2,3,2,1,0,1,"1,970"
3038,183,0,1,1,1,2,0,1,1,3,2,1,7,0,2,0,0,205
3039,170,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,176
3040,455,2,2,0,2,2,2,2,0,2,0,5,1,0,0,1,1,477
3041,262,2,1,1,0,0,7,3,4,6,1,3,1,0,1,1,0,293
3042,430,4,1,7,5,1,1,0,3,0,0,2,0,0,0,0,0,454
3043,228,5,0,0,1,4,0,1,0,0,3,2,0,0,0,3,0,247
3044,999,13,18,15,4,15,2,5,1,4,3,11,3,0,0,2,0,"1,095"
3045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3046,"1,377",3,24,18,9,10,5,16,0,13,4,3,1,7,4,9,0,"1,503"
3047,319,1,2,0,0,5,0,7,6,0,11,0,3,0,0,0,2,356
3048,89,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,98
3049,237,0,0,3,0,0,4,1,0,0,0,1,0,0,0,0,0,246
3051,180,0,1,8,0,0,1,0,0,0,1,0,0,0,0,0,0,191
3052,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,208
3053,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3054,75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78
3055,234,0,0,1,0,0,0,1,0,6,0,2,0,0,0,4,0,248
3056,553,0,0,0,2,25,1,0,0,0,0,0,0,0,0,0,0,581
3057,306,0,0,0,0,14,0,0,0,0,1,0,1,0,4,0,0,326
3058,"1,167",0,0,1,2,0,2,0,3,3,0,3,3,1,1,6,7,"1,199"
3059,"1,541",1,5,13,7,15,13,9,2,3,6,18,9,7,17,11,2,"1,679"
3060,231,0,1,0,1,0,0,1,1,1,0,3,0,0,0,0,0,239
3061,18,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,22
3062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3063,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3064,"8,175",93,159,146,100,146,123,88,99,105,139,85,82,35,61,34,10,"9,680"
3065,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80
3066,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
3067,70,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,75
3068,368,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,370
3070,665,0,5,1,0,1,0,4,2,0,1,0,0,0,0,3,1,683
3071,481,0,0,0,0,2,1,0,1,1,2,1,0,0,0,1,0,490
3072,693,2,7,0,5,3,1,6,2,3,2,4,1,1,0,23,0,753
3073,"1,383",3,7,7,2,8,4,7,7,5,5,7,9,6,5,8,0,"1,473"
3074,280,0,2,0,0,5,3,0,0,0,0,1,1,0,4,0,0,296
3075,944,2,9,0,1,21,0,20,4,1,4,0,0,0,0,0,0,"1,006"
3076,"2,479",2,1,2,0,1,3,0,3,5,3,1,4,2,1,2,1,"2,510"
3078,318,7,7,8,10,18,2,0,1,0,0,3,0,0,1,0,0,375
3079,320,0,1,1,1,2,1,2,2,1,1,0,1,1,0,0,1,335
3081,532,0,0,1,2,0,0,0,1,2,3,3,4,0,0,0,0,548
3082,272,0,1,4,0,0,0,1,2,1,1,0,0,0,0,0,0,282
3083,920,0,5,4,2,0,0,1,30,4,1,0,1,0,0,0,0,968
3084,446,11,2,2,0,4,0,4,1,3,1,3,0,0,1,0,0,478
3085,219,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,224
3087,82,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,86
3088,361,0,0,2,2,0,0,0,1,2,2,0,0,0,0,0,0,370
3089,221,0,1,0,3,2,1,0,3,4,2,3,0,2,0,1,1,244
3090,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71
3091,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63
3093,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68
3094,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100
3095,297,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,304
3096,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19
3097,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
3099,142,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144
3101,281,1,0,3,0,2,10,1,1,1,0,1,0,0,2,1,0,304
3102,110,0,0,0,0,1,0,0,1,1,2,0,0,1,0,0,0,116
3103,373,0,0,8,1,1,3,1,4,0,4,1,2,0,0,1,1,400
3104,437,3,0,3,2,3,4,3,1,3,4,3,2,0,0,2,1,471
3105,198,1,3,2,2,1,2,9,3,1,6,1,2,0,0,2,0,233
3106,262,0,2,14,0,3,2,1,0,4,0,0,0,2,0,1,0,291
3107,170,0,2,2,5,6,2,12,2,0,1,1,0,4,2,0,0,209
3108,452,4,11,19,10,1,3,3,12,15,6,14,3,1,6,0,0,560
3109,466,5,10,6,3,8,3,8,3,4,11,10,10,6,2,4,0,559
3111,184,1,0,1,1,0,1,1,3,2,6,1,7,0,0,0,3,211
3112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3113,127,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,133
3114,56,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,59
3115,73,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,77
3116,362,16,10,4,6,6,8,6,7,4,1,3,4,0,3,0,0,440
3117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3121,386,0,0,0,1,1,10,0,2,3,0,0,1,0,1,0,1,406
3122,175,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,181
3123,126,0,1,2,0,0,0,0,1,0,2,0,0,1,1,0,0,134
3124,356,1,0,0,1,5,0,1,2,2,4,1,0,1,0,2,0,376
3125,459,6,6,7,1,0,0,4,9,3,4,3,4,0,0,0,0,506
3126,135,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,140
3127,330,2,1,1,0,6,1,4,1,1,3,4,3,0,0,1,0,358
3128,508,9,1,2,2,8,0,1,4,2,6,3,3,0,0,0,1,550
3129,360,3,3,6,0,4,4,8,5,1,5,9,0,1,5,0,4,418
3130,779,4,5,6,5,8,1,5,5,2,2,2,6,1,2,8,1,842
3131,491,3,6,4,1,1,8,8,3,1,3,6,2,1,3,1,0,542
3132,305,1,3,3,4,5,9,1,1,2,1,2,3,1,1,1,0,343
3133,356,1,2,2,4,1,3,3,6,5,2,2,2,2,2,0,0,393
3134,411,1,1,1,2,2,0,0,3,1,6,3,2,9,1,1,0,444
3135,352,22,1,0,3,1,3,4,4,0,2,1,3,1,0,0,0,397
3136,961,2,4,6,0,1,4,3,4,7,5,0,2,4,1,0,0,"1,004"
3137,266,0,0,1,0,0,0,0,1,1,2,1,1,0,0,4,0,277
3138,573,0,1,0,1,15,5,0,1,1,4,4,0,1,0,0,1,607
3139,300,0,1,1,0,1,0,0,0,1,1,0,1,1,2,0,0,309
3140,427,1,1,1,3,0,2,1,0,0,1,1,0,0,0,6,0,444
3141,94,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,98
3142,84,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,86
3143,50,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,52
3144,148,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,154
3145,359,0,0,2,1,1,1,1,1,2,3,1,0,1,0,0,0,373
3146,466,0,4,4,4,6,4,4,4,1,1,2,0,1,1,0,0,502
3147,535,3,4,6,5,1,4,2,4,3,6,4,3,0,1,2,0,583
3148,363,0,0,1,3,6,5,2,2,3,5,1,0,6,3,1,0,401
3149,"1,219",3,5,14,17,4,14,12,12,8,8,17,11,6,3,4,2,"1,359"
3150,"1,379",10,17,13,9,29,18,10,15,8,8,6,10,7,12,4,1,"1,556"
3151,190,1,1,5,1,2,0,3,3,0,0,0,1,0,1,1,0,209
3152,942,14,18,12,13,13,11,14,10,8,9,10,6,2,4,1,0,"1,087"
3153,348,3,1,4,2,0,2,2,0,0,3,2,1,0,0,0,0,368
3154,36,0,1,1,3,0,1,1,2,3,0,0,1,0,0,1,0,50
3155,292,1,0,6,1,9,1,1,4,0,4,1,0,0,1,1,0,322
3156,606,3,6,3,3,1,3,2,2,2,3,2,6,4,3,1,0,650
3158,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,62
3159,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34
3160,105,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,108
3161,188,2,2,2,1,3,0,1,0,0,0,0,0,0,1,0,4,204
3162,432,0,0,2,5,2,5,3,9,3,5,7,3,0,0,1,0,477
3163,490,0,0,1,5,1,3,6,2,3,8,0,3,1,0,2,0,525
3164,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
3165,"1,127",13,8,16,14,11,7,8,10,13,4,10,9,8,7,6,4,"1,275"
3166,429,1,5,0,6,7,5,4,12,2,6,5,4,3,0,5,0,494
3167,142,2,1,2,1,0,1,0,1,0,1,0,1,2,0,0,0,154
3168,499,1,3,17,3,2,2,4,10,2,3,2,0,3,6,4,0,561
3169,252,0,0,21,21,10,0,2,1,1,1,1,2,0,1,0,0,313
3170,393,3,0,3,1,4,6,3,2,0,1,0,1,1,0,1,2,421
3171,394,2,2,2,3,4,1,1,0,0,4,16,2,3,5,4,0,443
3172,162,1,1,1,2,2,1,1,1,4,2,2,1,2,1,0,1,185
3173,"2,404",6,9,11,18,22,35,19,19,19,5,8,5,0,2,4,0,"2,586"
3174,433,15,9,1,3,11,1,20,8,2,2,9,3,11,44,0,0,572
3175,847,0,2,3,0,6,4,0,4,3,7,2,2,0,2,9,0,891
3176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3177,144,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,149
3178,468,1,2,1,1,6,17,2,18,7,5,14,0,3,21,8,0,574
3179,91,0,0,1,0,0,1,0,2,1,1,1,0,0,0,1,0,99
3180,162,1,1,5,1,1,1,1,0,0,0,0,0,1,1,0,0,175
3181,104,0,0,3,2,0,0,0,0,4,0,0,0,0,0,0,0,113
3182,129,0,0,0,0,1,0,0,4,3,0,0,0,0,0,2,0,139
3183,153,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,159
3184,108,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,111
3185,121,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,126
3186,353,0,0,1,0,4,4,0,3,1,4,1,1,0,0,1,0,373
3187,347,2,2,3,1,7,1,2,3,1,1,4,0,1,0,0,0,375
3188,333,0,0,1,2,0,2,2,0,1,2,1,1,1,0,1,0,347
3189,93,0,0,1,2,0,0,1,0,0,0,0,2,1,0,0,0,100
3190,198,0,4,1,2,0,0,2,4,0,1,0,1,0,1,0,0,214
3191,169,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,174
3192,581,4,6,4,1,10,5,4,1,3,4,1,0,3,3,0,0,630
3193,405,2,2,0,3,5,4,5,1,1,0,2,3,1,0,0,0,434
3194,249,1,2,0,1,0,0,0,1,0,1,0,0,0,2,0,0,257
3195,759,2,2,0,2,1,2,6,5,1,3,4,4,1,1,0,0,793
3196,576,1,3,4,0,5,0,3,1,2,3,6,3,0,2,6,0,615
3197,159,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,164
3198,229,1,1,0,0,5,2,0,3,0,5,1,1,0,3,0,0,251
3199,619,0,0,0,4,1,0,6,0,1,2,2,1,0,2,0,0,638
3200,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27
3201,691,5,11,12,10,7,5,3,8,8,3,5,4,2,2,3,1,780
3202,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3204,888,4,8,6,6,19,6,6,9,6,6,7,3,2,3,4,0,983
3205,104,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,109
3206,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
3207,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
3208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3211,76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78
3212,"1,476",14,17,15,13,11,11,10,16,8,5,2,1,0,2,0,0,"1,601"
3213,81,2,8,4,7,7,3,9,10,6,1,7,3,0,0,1,0,149
3214,760,3,0,2,1,2,3,4,1,5,4,3,5,5,0,3,1,802
3215,814,6,3,1,6,8,3,0,2,5,3,2,4,2,1,1,0,861
3216,"2,702",5,18,7,6,5,12,14,16,8,6,13,4,5,12,2,0,"2,835"
3217,"2,498",31,46,46,39,72,63,63,61,53,44,42,32,24,34,17,2,"3,167"
3218,426,3,2,5,6,4,12,11,9,14,10,6,2,3,3,0,0,516
3219,516,0,0,0,2,3,0,2,1,0,0,0,14,0,0,0,0,538
3220,421,2,0,2,1,6,0,0,2,1,3,0,0,1,0,1,0,440
3221,327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328
3222,"1,597",28,38,29,23,31,23,22,16,17,22,12,8,10,6,2,0,"1,884"
3223,908,5,11,13,19,11,12,16,19,16,15,18,6,6,10,1,1,"1,087"
3224,"1,468",3,3,2,2,3,1,1,2,2,4,2,9,0,0,0,0,"1,502"
3225,277,1,3,1,1,7,5,1,4,3,4,2,0,0,0,1,0,310
3226,"1,318",8,15,21,19,18,10,21,12,11,15,8,5,4,8,6,2,"1,501"
3227,463,0,3,0,0,1,0,0,0,0,3,2,3,0,2,0,0,477
3228,"1,726",13,19,22,21,30,10,17,28,18,29,19,16,13,10,2,0,"1,993"
3230,177,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,183
3231,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
3232,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56
3233,140,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,145
3234,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3235,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
3236,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
3237,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
3238,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3239,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3240,139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,142
3241,278,3,5,4,7,5,4,1,4,0,3,2,0,5,2,0,0,323
3242,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56
3243,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3249,155,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,159
3250,741,1,7,6,9,8,8,6,4,2,0,2,0,0,0,0,1,795
3251,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
3253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3254,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3260,158,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,164
3264,64,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,70
3265,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94
3266,69,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,72
3267,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3268,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84
3269,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3270,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26
3271,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
3272,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53
3273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3274,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3275,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25
3276,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3277,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52
3278,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3279,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3280,"1,223",2,7,9,6,8,7,5,6,6,4,2,6,1,0,2,2,"1,296"
3281,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90
3282,136,0,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,144
3283,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71
3284,182,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,186
3285,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60
3286,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3287,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3289,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
